"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";568;13456;"EDVALDO DE SOUSA MORAIS";"ED SOUSA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";82
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";569;13222;"EDSON CORREA DE OLIVEIRA";"EDSON";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";25
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";848;12112;"ELIEL BARATA COSTA";"ELIEL";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";1;"ELEITO";"N";143
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";850;65800;"FABRICIO DOS SANTOS DE LIMA";"FABRICIO  LIMA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";65;"PC do B";"Partido Comunista do Brasil";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";132
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";854;11111;"JACIMAR MONTEIRO ALVES";"JACIMAR";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";11;"PP";"Partido Progressista";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";1;"ELEITO";"N";144
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";665;25369;"JAIR MAURO RANGEL";"JAIR";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";25;"DEM";"Democratas";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";1;"ELEITO";"N";206
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";856;65555;"JANILSON  CUSTODIO MACIEL";"JANILSON MACIEL";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";65;"PC do B";"Partido Comunista do Brasil";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";40
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";666;40123;"JOAO PAULO CAMBRAIA DE CASTRO";"JOÃO PAULO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";51
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";862;11123;"JUSCELINO  MARIAVES DE MELO";"JUSCELINO  MELO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";11;"PP";"Partido Progressista";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";92
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";570;13123;"JOZIMAR DOS SANTOS SOUZA";"MARACÁ";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";90
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";571;27123;"JUACY VIANA DA SILVA";"MARANHÃO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";27;"PSDC";"Partido Social Democrata Cristão";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";1;"ELEITO";"N";161
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";671;28125;"MARIA EUGENIA DA SILVA OLIVEIRA";"MARIA EUGENIA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";40
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";661;14555;"ANTONIO MAURO DE SOUSA SANTOS";"MAURO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";177
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";566;13133;"CARLOS FIGUEIREDO DE OLIVEIRA";"MORMAÇO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";98
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";844;12113;"ALCEMIRO  LEAL BARATA";"PROFESSOR MIRO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";31
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";672;43123;"NEUSA MARIA CORREA ABREU";"PROF. NEUSA ABREU";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";43;"PV";"Partido Verde";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";47
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";668;15153;"MARIA AUREA COSTA DOS SANTOS";"PROF. ÁUREA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";59
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";674;14888;"RAIMUNDO NONATO LOBATO MARQUES";"PURUCA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";1;"ELEITO";"N";300
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";675;23777;"REGINALDO SALES FERREIRO";"REGIO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";23;"PPS";"Partido Popular Socialista";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";172
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";676;25123;"ROBSON PAULO DA SILVA MONTEIRO";"ROBSON PAULO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";25;"DEM";"Democratas";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";146
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";864;12587;"RONALDO DIAS CARDOSO";"RONALDO DIAS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";91
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";866;20222;"ROSENETE CORDEIRO MONTEIRO";"ROSENETE MONTEIRO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";20;"PSC";"Partido Social Cristão";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";101
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";868;20111;"ROSILDA  CORREA  CASTILLO";"ROSILDA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";20;"PSC";"Partido Social Cristão";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";1;"ELEITO";"N";152
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";664;25111;"FRANCISCO DE OLIVEIRA SUCUPIRA";"SUCUPIRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";25;"DEM";"Democratas";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";2;"SUPLENTE";"N";134
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";667;25456;"JOSE SERGIO TAVARES DE SOUZA";"TATU";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";25;"DEM";"Democratas";88;"AMAPA POPULAR";"PSL / PTB / PMDB / DEM / PV / PSB / PSDB / PRTB / PPS";5;"MÉDIA";"N";203
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";565;13333;"ANTÔNIO DA SILVA MORAIS";"TONHÃO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";115
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";573;27456;"ROSINALDO NEGRÃO MOREIRA";"VICO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";27;"PSDC";"Partido Social Democrata Cristão";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";130
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";572;13131;"MARIA VIVINA LACERDA DE MORAIS";"VIVINA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";82;"UM AMAPÁ PARA TODOS";"PSDC / PT";2;"SUPLENTE";"N";17
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";870;22369;"WALDEMAR  PEDRO DELGADO  SOBRINHO";"WALDEMAR DELGADO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";22;"PR";"Partido da República";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";93
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";872;70123;"WANDERLEY  PANTOJA RAMOS";"WANDERLEY RAMOS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";70;"PT do B";"Partido Trabalhista do Brasil";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";83
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";858;20444;"JOSÉ DA SILVA DE MORAES";"ZECA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";20;"PSC";"Partido Social Cristão";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";113
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";860;12111;"JOSÉ VALDO FERREIRA DA COSTA";"ZÉ VALDO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";104;"UNIDOS PELO AMAPÁ";"PP / PR / PC do B / PRB / PT do B / PSC / PDT";2;"SUPLENTE";"N";115
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;11;"Prefeito";1735;28;"JOSÉ FERREIRA COSTA";"FERREIRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";223;"MUDAR É PRECISO";"PRTB / PV / PSB";4;"NÃO ELEITO";"N";719
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;11;"Prefeito";1629;50;"JOSE VALRO CAVALCANTE";"JOSÉ VALRO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";50;"PSOL";"Partido Socialismo e Liberdade";212;"100% CALÇOENE";"PHS / PSOL";4;"NÃO ELEITO";"N";612
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;11;"Prefeito";1281;15;"MARIA LUCIMAR DA SILVA LIMA";"LUCIMAR";"#NE";12;"APTO";2;"DEFERIDO";"Partido isolado";15;"PMDB";"Partido do Movimento Democrático Brasileiro";181;"PARTIDO ISOLADO";"PMDB";1;"ELEITO";"N";2068
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;11;"Prefeito";1643;33;"JURACY SOARES NUNES";"PROFESSOR JURACY";"#NE";12;"APTO";2;"DEFERIDO";"Partido isolado";33;"PMN";"Partido da Mobilização Nacional";213;"PARTIDO ISOLADO";"PMN";4;"NÃO ELEITO";"N";1
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;11;"Prefeito";1385;12;"JOSÉ JORGE PEREIRA RÉCIO";"RÉCIO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";190;"ADMINISTRAÇÃO POSITIVA";"PR / PP / PSDB / PDT / PSC";4;"NÃO ELEITO";"N";1404
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;13;"Vereador";1533;70369;"ALCEMIRA TAVARES FEITOZA";"ALCEMIRA";"#NE";12;"APTO";2;"DEFERIDO";"Partido isolado";70;"PT do B";"Partido Trabalhista do Brasil";202;"PARTIDO ISOLADO";"PT do B";2;"SUPLENTE";"N";131
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;13;"Vereador";1540;70121;"JOÃO CABRAL DAMASCENO";"AMOR";"#NE";12;"APTO";2;"DEFERIDO";"Partido isolado";70;"PT do B";"Partido Trabalhista do Brasil";202;"PARTIDO ISOLADO";"PT do B";2;"SUPLENTE";"N";14
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;13;"Vereador";1534;70111;"ANTONIO PERES DE ARAÚJO";"ANTONIO PERES";"#NE";12;"APTO";2;"DEFERIDO";"Partido isolado";70;"PT do B";"Partido Trabalhista do Brasil";202;"PARTIDO ISOLADO";"PT do B";1;"ELEITO";"N";189
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;13;"Vereador";1634;31345;"CARLOS LEMOS DE ARAUJO";"ARAUJO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";212;"100% CALÇOENE";"PHS / PSOL";4;"NÃO ELEITO";"N";8
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;13;"Vereador";1750;43669;"UBIRACI DA SILVA NUNES";"BIRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";43;"PV";"Partido Verde";223;"MUDAR É PRECISO";"PRTB / PV / PSB";2;"SUPLENTE";"N";75
"21/03/2022";"12:55:18";"2008";2;"Eleição Ordinária";1;30;"ELEIÇÕES 2008";"05/10/2008";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";3;13;"Vereador";1536;70011;"ERCIONITO ROCHA DAMASCENO";"BOBÓ";"#NE";12;"APTO";2;"DEFERIDO";"Partido isolado";70;"PT do B";"Partido Trabalhista do Brasil";202;"PARTIDO ISOLADO";"PT do B";2;"SUPLENTE";"N";70
