"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000302;2345;"ALLAN ROSAS SALES";"ALLAN SALES";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";23;"PPS";"PARTIDO POPULAR SOCIALISTA";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";10
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000215;1211;"ALUIZO ROBERTO CAVALCANTE DA SILVA";"ALUIZO MUNGUBA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";5
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000303;2011;"AMADEU FERREIRA DOS SANTOS";"AMADEU";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";20;"PSC";"PARTIDO SOCIAL CRISTÃO";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";9
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000587;1477;"ANDRÉ DOS SANTOS ABDON";"ANDRÉ";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";63
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000224;1122;"HILDEMAR SOUZA DE AZEVEDO PICANÇO";"BADU PICANÇO";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";11;"PP";"PARTIDO PROGRESSISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";136
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000232;1212;"SEBASTIAO FERREIRA DA ROCHA";"BALA ROCHA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";5;"MÉDIA";"N";137
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000216;2527;"BARAQUE FAGUNDES DA SILVA";"BARAQUE";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"DEMOCRATAS";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";4
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000312;1569;"NILTON LUIZ CABRAL TORK";"CABRAL TORK";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";15;"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";14
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000313;4580;"SILVINO ABRANTES ALMEIDA";"CARIOCA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";45;"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";14
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000588;1423;"ANTONIO CIRILO FERNANDES BORGES";"CIRILO BORGES";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";4
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000420;3131;"CLEYDSON SOUSA DO NASCIMENTO";"CLEYDSON NASCIMENTO";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";31;"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";4
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000217;1236;"CONCEIÇÃO CORREA MEDEIROS";"CONCEIÇÃO MEDEIROS";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";183
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000411;4010;"JORGE FURTADO CORREA";"CORONEL CORRÊA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";30000000003;"FRENTE POPULAR";"PSB / PT";2;"SUPLENTE";"N";2
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000223;1222;"GIOVANNI TAVARES MACIEL FILHO";"CORONEL GIOVANNI";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";28
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000233;1290;"WALCYR ALBERTO COSTA SANTOS";"CORONEL WALCYR";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";12;"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";5
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000218;2580;"DAVID SAMUEL ALCOLUMBRE TOBELEM";"DAVI ALCOLUMBRE";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"DEMOCRATAS";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";1;"ELEITO";"N";553
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000592;1456;"DOMINGOS SÁVIO DE SOUZA GUERREIRO";"DR SAVIO GUERREIRO";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";163
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000593;1414;"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";194
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000022;4001;"ELCIO JOSE DE SOUZA FERREIRA";"ELCIO FERREIRA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";30000000003;"FRENTE POPULAR";"PSB / PT";2;"SUPLENTE";"N";6
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000221;2525;"ELIANE GONÇALVES";"ELIANE";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"DEMOCRATAS";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";10
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000023;1333;"EVANDRO COSTA GAMA";"EVANDRO GAMA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";30000000003;"FRENTE POPULAR";"PSB / PT";2;"SUPLENTE";"N";84
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000222;6566;"EVANDRO COSTA MILHOMEM";"EVANDRO MILHOMEM";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";1;"ELEITO";"N";173
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000307;1578;"FATIMA LUCIA PELAES";"FATIMA PELAES";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";15;"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";1;"ELEITO";"N";134
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000589;3614;"ANTONIO DA JUSTA FEIJÃO";"FEIJÃO";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";36;"PTC";"PARTIDO TRABALHISTA CRISTÃO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";81
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000304;4343;"ANTONIO DE DEUS NUNES DOS SANTOS";"GRILO";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";43;"PV";"PARTIDO VERDE";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";36
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000428;4566;"JACKSON CARDOSO AMARAL";"JACKSON AMARAL";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";45;"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";8
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000024;4040;"JANETE MARIA GOES CAPIBERIBE";"JANETE CAPIBERIBE";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";30000000003;"FRENTE POPULAR";"PSB / PT";1;"ELEITO";"N";193
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000025;4013;"JOEVA DOS REIS SILVA";"JOEVA REIS";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";30000000003;"FRENTE POPULAR";"PSB / PT";2;"SUPLENTE";"N";4
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000308;1598;"JURANDIL DOS SANTOS JUAREZ";"JURANDIL JUAREZ";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";15;"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";2;"SUPLENTE";"N";371
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000599;1400;"JUREMA IERECÊ NASCIMENTO COSTA";"JUREMA";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"PARTIDO TRABALHISTA BRASILEIRO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";2
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000591;3636;"DARLEY DOS SANTOS TEIXEIRA FURTADO";"LEY";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";36;"PTC";"PARTIDO TRABALHISTA CRISTÃO";30000000023;"UNIÃO POPULAR PELA MUDANÇA";"PCB / PMN / PRP / PRTB / PSDC / PTB / PTC";2;"SUPLENTE";"N";6
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000230;2200;"MARIA LUCENIRA FERREIRA OLIVEIRA PIMENTEL";"LUCENIRA PIMENTEL";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";22;"PR";"PARTIDO DA REPÚBLICA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";83
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000226;1111;"LUCIANO DOS SANTOS CARVALHO";"LUCIANO DIAS";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";11;"PP";"PARTIDO PROGRESSISTA";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";80
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000227;2577;"LUIZ ANTONIO FERREIRA MARANHÃO";"LUIZ ANTONIO";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"DEMOCRATAS";30000000009;"UNIAO PROGRESSISTA";"DEM / PC do B / PDT / PHS / PP / PR / PRB";2;"SUPLENTE";"N";2
"19/07/2021";"10:55:45";"2010";2;"Eleição Ordinária";1;37;"ELEIÇÕES 2010";"03/10/2010";"F";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000309;4545;"LUIZ CARLOS GOMES DOS SANTOS JUNIOR";"LUIZ CARLOS";"#NE";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";45;"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";30000000013;"AMAPA MAIS FORTE";"PMDB / PPS / PSC / PSDB / PTN / PV";5;"MÉDIA";"N";264
