"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001955;19256;"ODAIR JOSÉ MACIEL MOTA";"DARK";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";19;"PTN";"Partido Trabalhista Nacional";30000000153;"UMA LUZ PARA O AMAPÁ";"PMDB / PTN";4;"NÃO ELEITO";"N";45
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000251;43333;"DARNEY CASTRO TAVARES PALHETA";"DARNEY";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";43;"PV";"Partido Verde";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";14
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001956;19234;"VALDENI BEZERRA DO VALE";"DIDI";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";19;"PTN";"Partido Trabalhista Nacional";30000000153;"UMA LUZ PARA O AMAPÁ";"PMDB / PTN";4;"NÃO ELEITO";"N";61
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000201;50456;"DIONE DA ROCHA MARQUES";"DIONE";"#NULO#";12;"APTO";2;"DEFERIDO";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";30000000014;"PARTIDO ISOLADO";"PSOL";4;"NÃO ELEITO";"N";39
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000252;11111;"DORIVAL DOS SANTOS SOBRAL";"DORIVAL SOBRAL";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";11;"PP";"Partido Progressista";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";79
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000239;12123;"DORIVAN DOS SANTOS SOBRAL";"DORIVAN";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";3;"ELEITO POR MÉDIA";"N";164
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000244;12222;"PAULO SERGIO DA SILVA PEREIRA";"DR. PAULO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";5;"SUPLENTE";"N";148
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001770;70123;"EDGAR RAIMUNDO FARIAS DA SILVA";"EDGAR";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";70;"PT do B";"Partido Trabalhista do Brasil";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";5;"SUPLENTE";"N";85
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000240;12111;"ELIEL BARATA COSTA";"ELIEL";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";3;"ELEITO POR MÉDIA";"N";157
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000254;40180;"FABRICIO DOS SANTOS LIMA";"FABRICIO LIMA";"#NULO#";12;"APTO";4;"INDEFERIDO COM RECURSO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";0
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000439;45111;"JOSÉ DOS SANTOS FONSECA";"FIRÓ";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";30000000033;"PRA FRENTE AMAPÁ";"PRB / PT / PPS / PSDB";5;"SUPLENTE";"N";97
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000002370;40126;"GISELA VIEIRA ANDRADE";"GIGI";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";4
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000002338;13234;"MARIA HELENA PONTES BARBOSA";"HELENA";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";30000000033;"PRA FRENTE AMAPÁ";"PRB / PT / PPS / PSDB";5;"SUPLENTE";"N";9
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000002386;22888;"IZABELI DA SILVA DIAS";"IZABELI";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";22;"PR";"Partido da República";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";5;"SUPLENTE";"N";11
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000002405;25777;"JAMILI TAVARES DE SOUZA MONTEIRO";"JAMILI";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";25;"DEM";"Democratas";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";5;"SUPLENTE";"N";1
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000256;65555;"JANILSON CUSTODIO MACIEL";"JANILSON MACIEL";"#NULO#";12;"APTO";4;"INDEFERIDO COM RECURSO";"Coligação";65;"PC do B";"Partido Comunista do Brasil";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";0
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000438;45123;"JEANE DA SILVA ABREU";"JEANE ABREU";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";30000000033;"PRA FRENTE AMAPÁ";"PRB / PT / PPS / PSDB";5;"SUPLENTE";"N";173
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000202;50123;"JOZINO FARIAS COSTA";"JOZINO";"#NULO#";12;"APTO";2;"DEFERIDO";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";30000000014;"PARTIDO ISOLADO";"PSOL";4;"NÃO ELEITO";"N";56
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001774;55150;"JOÃO PAULO CAMBRAIA DE CASTRO";"JOÃO PAULO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";55;"PSD";"Partido Social Democrático";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";5;"SUPLENTE";"N";79
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000257;43123;"JOÃO PIRES CUSTÓDIO";"JOÃO PIRES";"#NULO#";12;"APTO";4;"INDEFERIDO COM RECURSO";"Coligação";43;"PV";"Partido Verde";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";0
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000241;22000;"JUCIANE COSTA PONTES";"JUCIANE";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";22;"PR";"Partido da República";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";5;"SUPLENTE";"N";3
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000002403;15147;"LIDIANNE COSTA DOS SANTOS";"LIDI";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";30000000153;"UMA LUZ PARA O AMAPÁ";"PMDB / PTN";4;"NÃO ELEITO";"N";41
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001769;27777;"DEMISON VILHENA LOBO";"LOURO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";27;"PSDC";"Partido Social Democrata Cristão";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";5;"SUPLENTE";"N";50
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000259;40181;"LUBERCI SANTOS DA COSTA";"LU COSTA";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";23
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000242;22147;"LUCIVALDO MACIEL DA SILVA";"LUCIVALDO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";22;"PR";"Partido da República";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";5;"SUPLENTE";"N";113
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001775;27123;"LUZENILDE GUIMARAES BRITO DA SILVA";"LUZENILDE";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";27;"PSDC";"Partido Social Democrata Cristão";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";3;"ELEITO POR MÉDIA";"N";115
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000001768;14555;"ANTONIO MAURO DE SOUSA SANTOS";"MAURO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";5;"SUPLENTE";"N";106
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000002404;27456;"MIDIA OLIVEIRAPINHEIRO";"MIDIA";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";27;"PSDC";"Partido Social Democrata Cristão";30000000136;"AVANÇA AMAPÁ";"DEM / PSD / PSC / PSDC / PT do B / PTB";5;"SUPLENTE";"N";14
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000249;40140;"CARLOS FIGUEIREDO DE OLIVEIRA";"MORMAÇO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";87
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000250;40111;"CLEBSON LUIS LEAL ALMEIDA";"MUKEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";30000000020;"AMAPÁ NO RUMO NOVO";"PP / PRTB / PMN / PSB / PV / PC do B";4;"NÃO ELEITO";"N";46
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000243;22123;"MARCIO ANDRES LOBATO SUCUPIRA";"MÁRCIO SUCUPIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";22;"PR";"Partido da República";30000000019;"RENOVA AMAPA";"PDT / PR / PHS";2;"ELEITO POR QP";"N";216
"26/07/2021";"16:58:35";"2012";2;"Eleição Ordinária";1;47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";1;13;"Vereador";30000000440;13123;"ROSINALDO DA SILVA MIRA";"NALDO MIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";30000000033;"PRA FRENTE AMAPÁ";"PRB / PT / PPS / PSDB";2;"ELEITO POR QP";"N";184
