"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;3;"Governador";30000000362;70;"BRUNO MANOEL REZENDE";"BRUNO MINEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";70;"PT do B";"Partido Trabalhista do Brasil";30000000015;"UNIDOS PELO AMAPÁ QUE QUEREMOS";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PTN / PV";4;"NÃO ELEITO";"N";344
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;3;"Governador";30000000460;40;"CARLOS CAMILO GÓES CAPIBERIBE";"CAMILO CAPIBERIBE";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";6;"2º TURNO";"N";1419
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;3;"Governador";30000000001;16;"GENIVAL CRUZ DE ARAUJO";"GENIVAL CRUZ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";16;"PSTU";"Partido Socialista dos Trabalhadores Unificado";30000000001;"PARTIDO ISOLADO";"PSTU";4;"NÃO ELEITO";"N";18
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;3;"Governador";30000000140;23;"JORGE EMANOEL AMANAJAS CARDOSO";"JORGE AMANAJAS";"#NULO#";12;"APTO";16;"DEFERIDO COM RECURSO";"COLIGAÇÃO";23;"PPS";"Partido Popular Socialista";30000000008;"O FUTURO COMEÇA AGORA";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";4;"NÃO ELEITO";"N";72
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;3;"Governador";30000000057;55;"LUIZ CANTUARIA BARRETO";"LUCAS BARRETO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";55;"PSD";"Partido Social Democrático";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";539
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;3;"Governador";30000000088;12;"ANTÔNIO WALDEZ GÓES DA SILVA";"WALDEZ";"#NULO#";12;"APTO";16;"DEFERIDO COM RECURSO";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";6;"2º TURNO";"N";2137
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000010;369;"PALMIRA DAS NEVES BITTENCOURT";"CORONEL PALMIRA";"#NULO#";12;"APTO";16;"DEFERIDO COM RECURSO";"PARTIDO ISOLADO";36;"PTC";"Partido Trabalhista Cristão";30000000002;"PARTIDO ISOLADO";"PTC";4;"NÃO ELEITO";"N";32
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000027;255;"DAVID SAMUEL ALCOLUMBRE TOBELEM";"DAVI ALCOLUMBRE";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"Democratas";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";1;"ELEITO";"N";1805
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000481;131;"DORALICE NASCIMENTO DE SOUZA";"DORA NASCIMENTO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";4;"NÃO ELEITO";"N";680
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000113;152;"GILVAM PINHEIRO BORGES";"GILVAM";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";4;"NÃO ELEITO";"N";1576
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000016;280;"MARCO ANTONIO REIS DE ABREU";"MARQUINHO ABREU";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";30000000004;"PARTIDO ISOLADO";"PRTB";4;"NÃO ELEITO";"N";16
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000484;441;"JORVAN TAVARES NASCIMENTO";"PASTOR JORVAN";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";44;"PRP";"Partido Republicano Progressista";30000000020;"PARTIDO ISOLADO";"PRP";4;"NÃO ELEITO";"N";58
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000006;161;"PAULO RICARDO OLIVEIRA FARIAS";"PROFESSOR PAULO RICARDO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";16;"PSTU";"Partido Socialista dos Trabalhadores Unificado";30000000001;"PARTIDO ISOLADO";"PSTU";4;"NÃO ELEITO";"N";6
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000364;511;"MOISES RIVALDO PEREIRA";"PROMOTOR MOISÉS";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";51;"PEN";"Partido Ecológico Nacional";30000000015;"UNIDOS PELO AMAPÁ QUE QUEREMOS";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PTN / PV";4;"NÃO ELEITO";"N";168
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;5;"Senador";30000000013;333;"RAQUEL CAPIBERIBE DA SILVA";"RAQUEL CAPIBRIBE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";30000000003;"PARTIDO ISOLADO";"PMN";4;"NÃO ELEITO";"N";12
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000146;3636;"AGORD DE MATOS PINTO";"AGORD PINTO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";36;"PTC";"Partido Trabalhista Cristão";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";14
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000022;2580;"ALBERTO SAMUEL ALCOLUMBRE TOBELEM";"ALBERTO ALCOLUMBRE";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"Democratas";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";11
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000343;9090;"ALDRIN NUNES TORRINHA";"ALDRIN NUNES";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";90;"PROS";"Partido Republicano da Ordem Social";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";40
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000142;2323;"ALLAN ROSAS SALES";"ALLAN SALES";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";23;"PPS";"Partido Popular Socialista";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";33
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000359;5151;"ALUIZIO SANTOS SILVA";"ALUIZIO IDEIA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";51;"PEN";"Partido Ecológico Nacional";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000117;1513;"AMARILDO PORTO ARAÚJO";"AMARILDO PORTO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";5;"SUPLENTE";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000353;1010;"ANDRÉ DOS SANTOS ABDON";"ANDRÉ ABDON";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";10;"PRB";"Partido Republicano Brasileiro";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";3;"ELEITO POR MÉDIA";"N";37
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000033;2525;"JOSE ANDRE DA SILVA BALIEIRO";"ANDRÉ BALIEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";25;"DEM";"Democratas";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";3
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000357;5110;"MARIA APARECIDA DOS SANTOS SILVA";"APARECIDA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";51;"PEN";"Partido Ecológico Nacional";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000046;7755;"SEBASTIÃO FERREIRA DA ROCHA";"BALA ROCHA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";77;"SD";"Solidariedade";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";73
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000122;1512;"LUIZ GIONILSON PINHEIRO BORGES";"CABUÇU";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";3;"ELEITO POR MÉDIA";"N";123
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000153;2828;"CAMILO OLIVEIRA DE SOUZA";"CAMILO S.O.S";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";1
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000156;1410;"MARIA DO PERPETUO SOCORRO DE ARAUJO MODESTO";"CAP. SOCORRO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"Partido Trabalhista Brasileiro";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";7
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000472;5021;"EUDES GOMES DA COSTA";"CHIA GOMES";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";5;"SUPLENTE";"N";1
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000004;1616;"CLAUDIANE PINHEIRO ARAÚJO";"CLAUDIANE ARAÚJO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";16;"PSTU";"Partido Socialista dos Trabalhadores Unificado";30000000001;"PARTIDO ISOLADO";"PSTU";4;"NÃO ELEITO";"N";6
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000567;5026;"CLEONICE DE MORAES BARBOSA";"CLEONICE";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";5;"SUPLENTE";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000348;2790;"ADIMIRÇO DE ALMEIDA RAMOS";"CORONEL ADIMIRÇO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";27;"PSDC";"Partido Social Democrata Cristão";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";7
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000473;5013;"FRANCISCO CRISTIANO LUCENA";"CRISTIANO LUCENA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";50;"PSOL";"Partido Socialismo e Liberdade";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";5;"SUPLENTE";"N";1
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000052;7788;"DALCILENE ANDRADE DE SOUSA";"DALCI";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";77;"SD";"Solidariedade";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";1
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000468;1313;"MARIA DALVA DE SOUZA FIGUEIREDO";"DALVA FIGUEIREDO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";5;"SUPLENTE";"N";72
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000037;4590;"DANIEL DOMINGOS DOS SANTOS";"DANIEL JARI";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000116;1112;"ALISON DIEGO DOS SANTOS PINHEIRO";"DIEGO DUARTE";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";11;"PP";"Partido Progressista";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";5;"SUPLENTE";"N";151
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000346;7080;"ELIZOMAR PEREIRA ALVES";"DR ELIZOMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";70;"PT do B";"Partido Trabalhista do Brasil";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000083;5566;"GENIVALDO MARVULLI";"DR. MARVULLI";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";55;"PSD";"Partido Social Democrático";30000000005;"JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA";"DEM / PSD / PSDB / SD";4;"NÃO ELEITO";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000345;7070;"OFIRNEY DA CONCEIÇAO SADALA";"DR. OFIRNEY SADALA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";70;"PT do B";"Partido Trabalhista do Brasil";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";16
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000151;5423;"ALZENIR DE SOUZA SANTOS";"DR.. ALZENIR";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";54;"PPL";"Partido Pátria Livre";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";4
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000144;2011;"DENISE APARECIDA MORELLI RIBEIRO";"DR.. DENISE MORELLI";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";20;"PSC";"Partido Social Cristão";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";0
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000086;1222;"EDUARDO BRASIL DANTAS";"EDUARDO DANTAS";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";5;"SUPLENTE";"N";1
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000150;2012;"JULIAM EDUARDO HOLANDA SOARES";"EDUARDO HOLANDA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";20;"PSC";"Partido Social Cristão";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";1
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000157;1414;"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";14;"PTB";"Partido Trabalhista Brasileiro";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";22
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000465;1321;"EMERSON SILVEIRA DA SILVA";"EMERSON SILVEIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";30000000019;"FRENTE POPULAR A FAVOR DO AMAPA";"PC do B / PSB / PSOL / PT";5;"SUPLENTE";"N";2
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000350;2707;"EURISON DE ANDRADE DA SILVA";"ERISON REAL";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";27;"PSDC";"Partido Social Democrata Cristão";30000000014;"AVANÇA AMAPÁ";"PEN / PHS / PR / PRB / PROS / PSDC / PT do B / PV";5;"SUPLENTE";"N";2
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000118;1111;"EURICELIA MELO CARDOSO";"EURICELIA CARDOSO";"#NULO#";12;"APTO";16;"DEFERIDO COM RECURSO";"COLIGAÇÃO";11;"PP";"Partido Progressista";30000000006;"A FORÇA DO POVO";"PDT / PMDB / PP";5;"SUPLENTE";"N";128
"28/07/2021";"11:54:31";"2014";2;"Eleição Ordinária";1;143;"ELEIÇÕES GERAIS 2014";"05/10/2014";"F";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";1;6;"Deputado Federal";30000000154;2855;"EVANDRO COSTA GAMA";"EVANDRO GAMA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";30000000009;"O AMAPÁ QUE QUEREMOS";"PMN / PPL / PPS / PRP / PRTB / PSC / PTB / PTC";5;"SUPLENTE";"N";18
